02/04/2024,1y,2y,5y,10y,20y,30y
11/22/2018,USOSFR1 Curncy,USOSFR2 Curncy,USOSFR5 Curncy,USOSFR10 Curncy,USOSFR20 Curncy,USOSFR30 Curncy
02/02/24,4.86,4.237,3.7314,3.6605,3.6757,3.513
02/01/24,4.708,4.0579,3.5625,3.5208,3.5612,3.409
01/31/24,4.7279,4.0715,3.5796,3.5488,3.6027,3.455
01/30/24,4.8092,4.1977,3.7175,3.6721,3.7068,3.5491
01/29/24,4.7947,4.1771,3.7292,3.7127,3.7643,3.6128
01/26/24,4.8057,4.2054,3.779,3.7716,3.8182,3.6632
01/25/24,4.776,4.1549,3.746,3.7552,3.816,3.6662
01/24/24,4.8462,4.2432,3.8226,3.8102,3.8578,3.703
01/23/24,4.82,4.205,3.7765,3.7635,3.8119,3.6575
01/22/24,4.8504,4.226,3.7688,3.7413,3.7801,3.6221
01/19/24,4.8384,4.2295,3.7912,3.7558,3.7874,3.6269
01/18/24,4.7967,4.1874,3.7771,3.7638,3.8109,3.6566
01/17/24,4.8163,4.2034,3.7553,3.7212,3.7576,3.6001
01/16/24,4.7121,4.0614,3.6559,3.6677,3.7292,3.5805
01/12/24,4.6385,3.9766,3.5505,3.5476,3.6085,3.4604
01/11/24,4.7227,4.0733,3.5955,3.581,3.6292,3.475
01/10/24,4.8195,4.1926,3.6876,3.6436,3.6728,3.5108
01/09/24,4.8358,4.2075,3.6942,3.6404,3.6649,3.5007
01/08/24,4.8469,4.218,3.7168,3.661,3.677,3.5089
01/05/24,4.8402,4.2161,3.7066,3.6515,3.6687,3.5021
01/04/24,4.864,4.2227,3.6849,3.6119,3.6268,3.4606
01/03/24,4.8317,4.1609,3.5982,3.5232,3.5419,3.3785
01/02/24,4.8003,4.141,3.5925,3.5161,3.5205,3.3494
12/29/23,4.7559,4.0657,3.5291,3.474,3.484,3.3162
12/28/23,4.7773,4.0964,3.531,3.4534,3.4632,3.295
12/27/23,4.763,4.075,3.495,3.4137,3.4285,3.263
12/26/23,4.8125,4.139,3.5865,3.5127,3.5194,3.3483
12/22/23,4.7728,4.1035,3.5705,3.511,3.5245,3.356
12/21/23,4.806,4.131,3.5705,3.4958,3.4994,3.3274
12/20/23,4.8068,4.1317,3.5544,3.4581,3.4602,3.289
12/19/23,4.898,4.2433,3.6551,3.5467,3.5285,3.3466
12/18/23,4.9294,4.2556,3.6554,3.5485,3.5347,3.355
12/15/23,4.9355,4.2535,3.6351,3.5274,3.5088,3.3256
12/14/23,4.8937,4.206,3.634,3.5386,3.5305,3.3515
12/13/23,4.8957,4.2451,3.6982,3.6445,3.6645,3.494
12/12/23,5.1165,4.5327,3.9299,3.8199,3.8071,3.6198
12/11/23,5.108,4.5181,3.9518,3.8504,3.8366,3.6472
12/08/23,5.1109,4.523,3.9435,3.8449,3.828,3.6357
12/07/23,5.0285,4.4042,3.8355,3.7635,3.7715,3.5893
12/06/23,5.0388,4.4064,3.8047,3.722,3.7328,3.5523
12/05/23,5.0233,4.39,3.8398,3.7858,3.8104,3.6326
12/04/23,5.0503,4.4365,3.9093,3.8761,3.9142,3.7392
12/01/23,4.9948,4.3608,3.8415,3.8307,3.8875,3.7201
11/30/23,5.0997,4.5084,3.9855,3.9576,3.9895,3.8104
11/29/23,5.0996,4.486,3.9285,3.8804,3.918,3.7437
11/28/23,5.1749,4.5857,4.004,3.957,3.9945,3.8197
11/27/23,5.2535,4.7038,4.1198,4.0367,4.0484,3.8626
11/24/23,5.2765,4.746,4.195,4.1185,4.123,3.933
11/23/23,5.257,4.7222,4.144,4.063,4.0628,3.8715
11/22/23,5.2535,4.7129,4.144,4.0627,4.063,3.8713
11/21/23,5.2357,4.6927,4.1179,4.049,4.0643,3.8793
11/20/23,5.2477,4.7205,4.1535,4.0746,4.084,3.8985
11/17/23,5.2283,4.705,4.1578,4.093,4.1038,3.9174
11/16/23,5.2057,4.6624,4.1365,4.0931,4.1235,3.9455
11/15/23,5.2485,4.7464,4.235,4.1904,4.2086,4.0251
11/14/23,5.1983,4.6669,4.155,4.1067,4.1283,3.9468
11/13/23,5.3435,4.87,4.3757,4.296,4.2762,4.0756
11/10/23,5.349,4.8921,4.3958,4.3018,4.2766,4.075
11/09/23,5.3265,4.8544,4.3426,4.266,4.2638,4.0696
11/08/23,5.2846,4.773,4.2221,4.1222,4.1116,3.9179
11/07/23,5.2635,4.7596,4.2541,4.197,4.2061,4.0181
11/06/23,5.2804,4.788,4.3104,4.2794,4.2896,4.0998
11/03/23,5.2348,4.7081,4.2362,4.2199,4.2505,4.0698
11/02/23,5.3295,4.8575,4.3667,4.3065,4.302,4.105
11/01/23,5.3175,4.8268,4.3755,4.3784,4.4117,4.2295
10/31/23,5.3988,4.9689,4.571,4.5692,4.5752,4.3765
10/30/23,5.369,4.9329,4.5406,4.5361,4.5317,4.3265
10/27/23,5.3405,4.8918,4.4859,4.484,4.4985,4.3035
10/26/23,5.3578,4.93,4.5311,4.5055,4.492,4.283
10/25/23,5.4017,5.0138,4.6475,4.6126,4.592,4.3784
10/24/23,5.3935,4.9795,4.5555,4.4892,4.458,4.2417
10/23/23,5.366,4.915,4.5329,4.5106,4.4989,4.2898
10/20/23,5.3605,4.9522,4.597,4.5747,4.5709,4.3651
10/19/23,5.402,5.0416,4.6955,4.6511,4.6155,4.3953
10/18/23,5.4567,5.1029,4.6831,4.591,4.5285,4.2955
10/17/23,5.4657,5.0865,4.6208,4.5163,4.4552,4.224
10/16/23,5.4072,4.9802,4.4698,4.3875,4.3605,4.1475
10/13/23,5.385,4.942,4.401,4.302,4.268,4.0538
10/12/23,5.4034,4.9605,4.452,4.3861,4.366,4.1568
10/11/23,5.359,4.885,4.3435,4.2511,4.2158,4.0025
10/10/23,5.3496,4.8715,4.3812,4.3501,4.349,4.148
10/09/23,5.3415,4.9255,4.519,4.4935,4.4885,4.286
10/06/23,5.4314,4.9835,4.45,4.4091,4.401,4.2
10/05/23,5.3828,4.9252,4.4935,4.4294,4.3878,4.1715
10/04/23,5.411,4.9729,4.562,4.4889,4.445,4.2268
10/03/23,5.4776,5.0602,4.476,4.3739,4.3185,4.0963
10/02/23,5.4708,5.0295,4.3783,4.265,4.221,4.006
09/29/23,5.435,4.969,4.395,4.2765,4.2295,4.015
09/28/23,5.4394,4.9798,4.4567,4.309,4.2444,4.0245
09/27/23,5.4826,5.063,4.3804,4.2383,4.195,3.9836
09/26/23,5.4504,5.0051,4.3943,4.2416,4.1835,3.9663
09/25/23,5.4559,5.015,4.3385,4.1435,4.0673,3.8445
09/22/23,5.458,5.0103,4.4003,4.206,4.1235,3.8965
09/21/23,5.473,5.0446,4.3642,4.117,4.0058,3.7695
09/20/23,5.5073,5.0813,4.2932,4.063,3.975,3.7518
09/19/23,5.4571,4.9919,4.229,4.005,3.9255,3.7084
09/18/23,5.4435,4.9479,4.2445,4.0335,3.9528,3.7327
09/15/23,5.4347,4.9365,4.2019,3.9944,3.9204,3.705
09/14/23,5.4292,4.9137,4.1701,3.9625,3.893,3.675
09/13/23,5.4135,4.876,4.2122,3.989,3.9029,3.6765
09/12/23,5.4332,4.9184,4.1952,3.9978,3.9226,3.7
09/11/23,5.4199,4.8828,4.1852,3.975,3.8954,3.669
09/08/23,5.4169,4.885,4.156,3.959,3.891,3.6699
09/07/23,5.3965,4.845,4.194,3.987,3.908,3.6824
09/06/23,5.4284,4.9095,4.1515,3.9675,3.9085,3.6922
09/05/23,5.4011,4.855,4.073,3.89,3.8325,3.618
09/01/23,5.3513,4.773,4.0338,3.8274,3.7601,3.541
08/31/23,5.3571,4.7669,4.055,3.8428,3.7787,3.5605
08/30/23,5.3725,4.792,4.0658,3.852,3.7867,3.5685
08/29/23,5.3925,4.812,4.1729,3.9352,3.85,3.6188
08/28/23,5.474,4.924,4.215,3.9675,3.8653,3.627
08/25/23,5.4763,4.949,4.1997,3.9725,3.8764,3.6407
08/24/23,5.4193,4.8914,4.1573,3.9279,3.8339,3.6005
08/23/23,5.3785,4.8442,4.2751,4.0595,3.9635,3.7285
08/22/23,5.4166,4.9235,4.2621,4.0765,4.003,3.7771
08/21/23,5.401,4.8905,4.1785,3.991,3.924,3.7038
08/18/23,5.3578,4.829,4.1954,4.0088,3.9329,3.708
08/17/23,5.355,4.8228,4.183,3.973,3.8894,3.664
08/16/23,5.3834,4.8605,4.1525,3.94,3.8605,3.637
08/15/23,5.3697,4.836,4.137,3.917,3.8388,3.6165
08/14/23,5.3905,4.852,4.08,3.8738,3.805,3.5873
08/11/23,5.3539,4.7873,4.0125,3.8265,3.7765,3.568
08/10/23,5.32,4.7299,3.927,3.7262,3.6869,3.4856
08/09/23,5.332,4.7085,3.8967,3.731,3.7109,3.517
08/08/23,5.3038,4.6578,3.9498,3.7965,3.7775,3.5825
08/07/23,5.3115,4.6798,3.9273,3.757,3.728,3.5285
08/04/23,5.3055,4.6835,4.0824,3.903,3.8468,3.6337
08/03/23,5.3555,4.786,4.0175,3.797,3.7254,3.5099
08/02/23,5.348,4.7752,4.0041,3.7553,3.663,3.4405
08/01/23,5.3719,4.8149,3.972,3.699,3.5882,3.3575
07/31/23,5.373,4.7975,3.9778,3.6985,3.59,3.3625
07/28/23,5.3771,4.8116,4.036,3.7422,3.6193,3.385
07/27/23,5.4075,4.8645,3.9195,3.6173,3.515,3.293
07/26/23,5.377,4.781,3.9532,3.6328,3.5133,3.2845
07/25/23,5.3848,4.8043,3.9493,3.6279,3.5096,3.2815
07/24/23,5.3882,4.8069,3.881,3.582,3.4729,3.249
07/21/23,5.344,4.738,3.8863,3.59,3.4755,3.249
07/20/23,5.348,4.737,3.768,3.4827,3.392,3.1782
07/19/23,5.313,4.6689,3.786,3.5145,3.431,3.2215
07/18/23,5.311,4.6643,3.7995,3.543,3.4665,3.258
07/17/23,5.2914,4.644,3.832,3.573,3.4825,3.2642
07/14/23,5.3141,4.673,3.7324,3.5,3.4415,3.238
07/13/23,5.2503,4.5458,3.858,3.6004,3.505,3.28
07/12/23,5.3102,4.6725,4.007,3.7112,3.5805,3.335
07/11/23,5.3852,4.8091,4.021,3.7416,3.6134,3.368
07/10/23,5.3633,4.7865,4.15,3.822,3.6492,3.383
07/07/23,5.4014,4.885,4.128,3.781,3.6035,3.338
07/06/23,5.4135,4.9005,4.0313,3.6755,3.5182,3.2653
07/05/23,5.3776,4.8678,3.974,3.6035,3.4522,3.2057
07/04/23,5.388,4.857,3.9385,3.5825,3.439,3.1961
07/03/23,5.3875,4.8155,3.9065,3.5775,3.4562,3.227
06/30/23,5.3736,4.7936,3.7494,3.4515,3.3644,3.153
06/29/23,5.381,4.6488,3.808,3.5029,3.403,3.1855
06/28/23,5.293,4.699,3.753,3.468,3.3767,3.1648
06/27/23,5.3075,4.6255,3.774,3.473,3.373,3.1565
06/26/23,5.267,4.6313,3.8255,3.5289,3.4295,3.2126
06/23/23,5.255,4.6892,3.7413,3.4562,3.365,3.152
06/22/23,5.2923,4.6123,3.7431,3.4609,3.3693,3.156
06/21/23,5.2529,4.6,3.7683,3.501,3.4054,3.188
06/20/23,5.2445,4.6266,3.698,3.4587,3.385,3.1795
06/16/23,5.2474,4.5615,3.7675,3.5195,3.4281,3.2127
06/15/23,5.217,4.5984,3.7675,3.5395,3.452,3.237
06/14/23,5.228,4.5739,3.6693,3.4625,3.3973,3.193
06/13/23,5.1985,4.4741,3.6903,3.4795,3.4106,3.204
06/12/23,5.16,4.5015,3.6326,3.4538,3.4038,3.2058
06/09/23,5.1634,4.4255,3.711,3.5265,3.461,3.2545
06/08/23,5.1126,4.463,3.5788,3.397,3.346,3.1487
06/07/23,5.1314,4.3649,3.5915,3.4294,3.3945,3.2028
06/06/23,5.0754,4.3408,3.6365,3.4584,3.413,3.2161
06/05/23,5.0752,4.395,3.4833,3.3404,3.319,3.1304
06/02/23,5.1135,4.2275,3.545,3.386,3.3617,3.173
06/01/23,4.999,4.2995,3.601,3.43,3.3923,3.1982
05/31/23,5.0548,4.362,3.731,3.5395,3.469,3.2614
05/30/23,5.1059,4.4807,3.7258,3.557,3.4965,3.2921
05/26/23,5.1564,4.4534,3.5985,3.469,3.4621,3.2806
05/25/23,5.144,4.303,3.5298,3.4233,3.4275,3.248
05/24/23,5.0343,4.2035,3.5435,3.4397,3.4448,3.265
05/23/23,4.927,4.2095,3.5065,3.3935,3.3958,3.22
05/22/23,4.9218,4.167,3.465,3.3598,3.367,3.1939
05/19/23,4.8716,4.1568,3.359,3.2695,3.2948,3.132
05/18/23,4.8895,4.047,3.309,3.2426,3.2825,3.1272
05/17/23,4.809,3.979,3.256,3.2103,3.256,3.111
05/16/23,4.761,3.9168,3.2426,3.18,3.216,3.0673
05/15/23,4.7136,3.9098,3.1545,3.1042,3.1621,3.0235
05/12/23,4.6945,3.8206,3.191,3.1645,3.2272,3.0829
05/11/23,4.6335,3.8363,3.2977,3.2411,3.2782,3.118
05/10/23,4.6385,3.956,3.2964,3.2345,3.2712,3.1086
05/09/23,4.7345,3.9511,3.2272,3.176,3.2167,3.0557
05/08/23,4.7197,3.881,3.148,3.119,3.19,3.0405
05/05/23,4.662,3.7562,3.1235,3.0934,3.1609,3.009
05/04/23,4.5659,3.7885,3.259,3.1685,3.1935,3.024
05/03/23,4.6205,3.9555,3.4445,3.3113,3.302,3.1191
05/02/23,4.7263,4.1453,3.287,3.1488,3.151,2.9768
05/01/23,4.8887,4.015,3.3841,3.236,3.2268,3.0465
