23/01/2024,1y,2y,5y,10y,20y,30y
10/11/2018,EUSA1 ICPL Curncy,EUSA2 ICPL Curncy,EUSA5 ICPL Curncy,EUSA10 ICPL Curncy,EUSA20 ICPL Curncy ,EUSA30 ICPL Curncy
06/05/2022,0.314,1.073,1.624,1.946,1.942,1.617
05/05/2022,0.277,1.004,1.517,1.823,1.841,1.532
04/05/2022,0.285,1.004,1.484,1.759,1.763,1.445
03/05/2022,0.285,1.001,1.482,1.758,1.778,1.473
02/05/2022,0.268,0.966,1.459,1.762,1.816,1.53
29/04/2022,0.258,0.962,1.433,1.72,1.772,1.488
28/04/2022,0.206,0.897,1.382,1.676,1.742,1.464
27/04/2022,0.144,0.79,1.271,1.567,1.644,1.371
26/04/2022,0.16,0.83,1.307,1.57,1.633,1.349
25/04/2022,0.161,0.835,1.316,1.593,1.656,1.384
22/04/2022,0.181,0.928,1.432,1.674,1.69,1.408
21/04/2022,0.118,0.836,1.386,1.651,1.698,1.429
20/04/2022,0.019,0.693,1.275,1.566,1.623,1.368
19/04/2022,0.012,0.715,1.312,1.634,1.696,1.456
18/04/2022,0.022,0.717,1.28,1.572,1.628,1.393
15/04/2022,0.022,0.717,1.28,1.572,1.628,1.393
14/04/2022,0.022,0.717,1.28,1.572,1.628,1.393
13/04/2022,0.028,0.732,1.243,1.489,1.526,1.29
12/04/2022,0.01,0.723,1.242,1.487,1.53,1.302
11/04/2022,0.025,0.776,1.274,1.493,1.514,1.283
08/04/2022,0.003,0.733,1.2,1.401,1.418,1.189
07/04/2022,-0.037,0.643,1.123,1.344,1.372,1.156
06/04/2022,-0.056,0.611,1.089,1.317,1.358,1.147
05/04/2022,-0.054,0.616,1.089,1.277,1.309,1.093
04/04/2022,-0.081,0.549,0.986,1.168,1.212,1.005
01/04/2022,-0.081,0.543,1,1.195,1.233,1.023
31/03/2022,-0.082,0.535,0.981,1.189,1.23,1.019
30/03/2022,-0.049,0.622,1.097,1.281,1.303,1.076
29/03/2022,-0.076,0.558,1.046,1.253,1.283,1.053
28/03/2022,-0.101,0.497,0.972,1.201,1.241,1.008
25/03/2022,-0.12,0.477,0.969,1.189,1.241,1.014
24/03/2022,-0.147,0.419,0.882,1.14,1.209,0.988
23/03/2022,-0.165,0.353,0.799,1.069,1.151,0.936
22/03/2022,-0.158,0.381,0.841,1.127,1.219,1.003
21/03/2022,-0.166,0.334,0.805,1.099,1.21,0.996
18/03/2022,-0.18,0.28,0.732,1.011,1.118,0.9
17/03/2022,-0.201,0.265,0.729,1.013,1.115,0.897
16/03/2022,-0.178,0.302,0.773,1.055,1.161,0.928
15/03/2022,-0.194,0.28,0.729,1.039,1.164,0.929
14/03/2022,-0.19,0.312,0.751,1.043,1.156,0.909
11/03/2022,-0.206,0.273,0.679,0.945,1.035,0.78
10/03/2022,-0.207,0.258,0.652,0.96,1.049,0.802
09/03/2022,-0.25,0.132,0.553,0.901,1.005,0.767
08/03/2022,-0.272,0.095,0.515,0.838,0.935,0.703
07/03/2022,-0.306,0.036,0.424,0.733,0.812,0.575
04/03/2022,-0.342,0.005,0.385,0.719,0.814,0.607
03/03/2022,-0.337,0.038,0.438,0.741,0.867,0.699
02/03/2022,-0.358,0.015,0.412,0.709,0.84,0.675
01/03/2022,-0.396,-0.086,0.323,0.653,0.805,0.65
28/02/2022,-0.361,0.024,0.457,0.79,0.922,0.783
25/02/2022,-0.307,0.161,0.619,0.876,0.991,0.853
24/02/2022,-0.317,0.128,0.556,0.806,0.928,0.798
23/02/2022,-0.285,0.187,0.624,0.84,0.938,0.801
22/02/2022,-0.296,0.161,0.596,0.826,0.937,0.804
21/02/2022,-0.302,0.128,0.555,0.798,0.915,0.79
18/02/2022,-0.306,0.115,0.526,0.779,0.898,0.775
17/02/2022,-0.301,0.128,0.564,0.8,0.905,0.781
16/02/2022,-0.28,0.172,0.602,0.825,0.927,0.806
15/02/2022,-0.259,0.208,0.632,0.864,0.949,0.828
14/02/2022,-0.247,0.233,0.663,0.874,0.94,0.811
11/02/2022,-0.253,0.226,0.648,0.843,0.901,0.769
10/02/2022,-0.245,0.242,0.669,0.84,0.894,0.76
09/02/2022,-0.294,0.125,0.545,0.728,0.817,0.695
08/02/2022,-0.285,0.154,0.591,0.773,0.856,0.734
07/02/2022,-0.281,0.137,0.537,0.698,0.771,0.639
04/02/2022,-0.284,0.149,0.504,0.644,0.712,0.569
03/02/2022,-0.33,0.051,0.419,0.584,0.677,0.546
02/02/2022,-0.396,-0.092,0.279,0.492,0.63,0.523
01/02/2022,-0.405,-0.116,0.248,0.476,0.635,0.535
31/01/2022,-0.408,-0.12,0.233,0.459,0.614,0.505
28/01/2022,-0.435,-0.181,0.168,0.415,0.583,0.479
27/01/2022,-0.441,-0.2,0.136,0.387,0.558,0.458
26/01/2022,-0.45,-0.232,0.11,0.388,0.586,0.496
25/01/2022,-0.454,-0.243,0.102,0.384,0.579,0.487
24/01/2022,-0.457,-0.251,0.079,0.354,0.546,0.454
21/01/2022,-0.456,-0.244,0.102,0.378,0.568,0.474
20/01/2022,-0.451,-0.232,0.119,0.402,0.595,0.507
19/01/2022,-0.45,-0.23,0.125,0.413,0.612,0.527
18/01/2022,-0.45,-0.221,0.128,0.419,0.618,0.535
17/01/2022,-0.451,-0.223,0.122,0.4,0.599,0.517
14/01/2022,-0.456,-0.23,0.107,0.39,0.595,0.515
13/01/2022,-0.469,-0.264,0.053,0.33,0.532,0.453
12/01/2022,-0.465,-0.257,0.075,0.361,0.575,0.5
11/01/2022,-0.467,-0.245,0.109,0.399,0.62,0.547
10/01/2022,-0.476,-0.262,0.088,0.381,0.604,0.53
07/01/2022,-0.48,-0.266,0.076,0.368,0.587,0.511
06/01/2022,-0.482,-0.28,0.056,0.355,0.585,0.514
05/01/2022,-0.486,-0.294,0.031,0.331,0.58,0.516
04/01/2022,-0.481,-0.283,0.042,0.334,0.584,0.52
03/01/2022,-0.481,-0.281,0.045,0.337,0.581,0.511
31/12/2021,-0.488,-0.297,0.016,0.3,0.545,0.476
30/12/2021,-0.488,-0.297,0.016,0.3,0.545,0.476
29/12/2021,-0.484,-0.297,0.024,0.31,0.55,0.481
28/12/2021,-0.488,-0.3,-0.005,0.252,0.481,0.41
27/12/2021,-0.489,-0.307,-0.015,0.244,0.476,0.411
24/12/2021,-0.487,-0.32,-0.03,0.243,0.48,0.42
23/12/2021,-0.487,-0.32,-0.03,0.243,0.48,0.42
22/12/2021,-0.496,-0.333,-0.061,0.2,0.436,0.376
21/12/2021,-0.504,-0.352,-0.083,0.186,0.426,0.371
20/12/2021,-0.513,-0.372,-0.128,0.125,0.354,0.295
17/12/2021,-0.511,-0.375,-0.137,0.097,0.314,0.249
16/12/2021,-0.501,-0.359,-0.126,0.107,0.329,0.263
15/12/2021,-0.489,-0.34,-0.113,0.112,0.319,0.248
14/12/2021,-0.496,-0.359,-0.127,0.098,0.304,0.23
13/12/2021,-0.498,-0.367,-0.144,0.083,0.289,0.215
10/12/2021,-0.492,-0.36,-0.122,0.114,0.321,0.245
09/12/2021,-0.49,-0.359,-0.127,0.115,0.319,0.24
08/12/2021,-0.486,-0.343,-0.094,0.141,0.335,0.247
07/12/2021,-0.487,-0.349,-0.123,0.103,0.285,0.188
06/12/2021,-0.492,-0.362,-0.135,0.112,0.302,0.207
03/12/2021,-0.497,-0.365,-0.147,0.092,0.28,0.184
02/12/2021,-0.496,-0.36,-0.135,0.113,0.31,0.217
01/12/2021,-0.495,-0.359,-0.119,0.124,0.312,0.214
30/11/2021,-0.498,-0.368,-0.124,0.13,0.325,0.23
29/11/2021,-0.499,-0.372,-0.119,0.168,0.392,0.313
26/11/2021,-0.503,-0.389,-0.149,0.134,0.367,0.292
25/11/2021,-0.495,-0.357,-0.084,0.211,0.437,0.363
24/11/2021,-0.492,-0.351,-0.067,0.227,0.453,0.382
23/11/2021,-0.484,-0.337,-0.065,0.226,0.442,0.371
22/11/2021,-0.494,-0.356,-0.112,0.152,0.366,0.298
19/11/2021,-0.499,-0.366,-0.14,0.12,0.333,0.266
18/11/2021,-0.496,-0.351,-0.093,0.175,0.377,0.307
17/11/2021,-0.494,-0.341,-0.085,0.199,0.413,0.351
16/11/2021,-0.485,-0.325,-0.071,0.2,0.415,0.354
15/11/2021,-0.484,-0.325,-0.066,0.197,0.402,0.334
12/11/2021,-0.483,-0.322,-0.07,0.185,0.38,0.308
11/11/2021,-0.468,-0.281,-0.032,0.197,0.362,0.277
10/11/2021,-0.478,-0.311,-0.067,0.175,0.355,0.275
09/11/2021,-0.492,-0.363,-0.152,0.093,0.28,0.204
08/11/2021,-0.488,-0.347,-0.121,0.148,0.38,0.33
05/11/2021,-0.492,-0.373,-0.156,0.103,0.328,0.277
04/11/2021,-0.494,-0.37,-0.143,0.151,0.401,0.359
03/11/2021,-0.476,-0.306,-0.044,0.212,0.406,0.333
02/11/2021,-0.485,-0.322,-0.055,0.205,0.415,0.342
01/11/2021,-0.459,-0.258,0.022,0.27,0.425,0.32
29/10/2021,-0.445,-0.227,0.038,0.281,0.411,0.29
28/10/2021,-0.451,-0.261,-0.014,0.248,0.437,0.342
27/10/2021,-0.469,-0.312,-0.058,0.197,0.415,0.336
26/10/2021,-0.491,-0.347,-0.039,0.259,0.502,0.434
25/10/2021,-0.489,-0.35,-0.042,0.277,0.534,0.469
22/10/2021,-0.485,-0.34,-0.028,0.276,0.511,0.439
21/10/2021,-0.486,-0.346,-0.028,0.284,0.539,0.477
20/10/2021,-0.49,-0.372,-0.085,0.251,0.54,0.492
19/10/2021,-0.478,-0.335,-0.048,0.276,0.557,0.505
18/10/2021,-0.478,-0.34,-0.055,0.246,0.513,0.456
15/10/2021,-0.5,-0.399,-0.128,0.219,0.531,0.502
14/10/2021,-0.501,-0.409,-0.15,0.192,0.508,0.48
13/10/2021,-0.493,-0.382,-0.088,0.256,0.57,0.543
12/10/2021,-0.488,-0.375,-0.074,0.299,0.636,0.618
11/10/2021,-0.49,-0.393,-0.106,0.272,0.624,0.617
08/10/2021,-0.488,-0.407,-0.143,0.231,0.583,0.578
07/10/2021,-0.498,-0.424,-0.177,0.195,0.548,0.544
06/10/2021,-0.501,-0.427,-0.177,0.189,0.538,0.533
05/10/2021,-0.503,-0.432,-0.184,0.181,0.53,0.524
04/10/2021,-0.506,-0.44,-0.206,0.15,0.498,0.489
01/10/2021,-0.505,-0.438,-0.207,0.147,0.492,0.48
30/09/2021,-0.503,-0.43,-0.195,0.158,0.497,0.482
29/09/2021,-0.499,-0.426,-0.187,0.16,0.493,0.476
28/09/2021,-0.499,-0.425,-0.181,0.167,0.498,0.479
27/09/2021,-0.499,-0.428,-0.196,0.142,0.481,0.468
24/09/2021,-0.501,-0.432,-0.201,0.137,0.479,0.467
23/09/2021,-0.503,-0.432,-0.215,0.108,0.446,0.43
22/09/2021,-0.503,-0.446,-0.265,0.044,0.383,0.37
21/09/2021,-0.509,-0.451,-0.262,0.058,0.4,0.389
20/09/2021,-0.506,-0.45,-0.263,0.06,0.407,0.398
17/09/2021,-0.506,-0.449,-0.249,0.089,0.442,0.436
16/09/2021,-0.505,-0.454,-0.269,0.06,0.413,0.405
15/09/2021,-0.506,-0.458,-0.276,0.05,0.403,0.395
14/09/2021,-0.506,-0.461,-0.295,0.019,0.368,0.359
13/09/2021,-0.505,-0.46,-0.287,0.034,0.385,0.375
10/09/2021,-0.505,-0.461,-0.29,0.029,0.377,0.366
09/09/2021,-0.509,-0.469,-0.312,0,0.346,0.335
08/09/2021,-0.506,-0.463,-0.287,0.037,0.383,0.369
07/09/2021,-0.509,-0.466,-0.29,0.034,0.386,0.375
06/09/2021,-0.514,-0.476,-0.315,0,0.357,0.348
03/09/2021,-0.514,-0.48,-0.32,0.001,0.356,0.346
02/09/2021,-0.515,-0.483,-0.337,-0.021,0.332,0.321
01/09/2021,-0.516,-0.481,-0.327,-0.017,0.333,0.321
31/08/2021,-0.516,-0.481,-0.333,-0.033,0.312,0.299
30/08/2021,-0.523,-0.491,-0.358,-0.069,0.274,0.26
27/08/2021,-0.524,-0.491,-0.35,-0.058,0.287,0.274
26/08/2021,-0.524,-0.49,-0.343,-0.046,0.291,0.274
25/08/2021,-0.524,-0.493,-0.355,-0.066,0.273,0.259
24/08/2021,-0.525,-0.498,-0.377,-0.106,0.224,0.206
23/08/2021,-0.525,-0.498,-0.382,-0.112,0.217,0.198
20/08/2021,-0.524,-0.497,-0.382,-0.117,0.211,0.189
19/08/2021,-0.525,-0.498,-0.381,-0.112,0.214,0.19
18/08/2021,-0.523,-0.495,-0.373,-0.101,0.231,0.208
17/08/2021,-0.523,-0.494,-0.375,-0.104,0.225,0.202
16/08/2021,-0.523,-0.494,-0.374,-0.102,0.228,0.204
13/08/2021,-0.523,-0.495,-0.373,-0.105,0.222,0.199
12/08/2021,-0.523,-0.496,-0.363,-0.088,0.241,0.217
11/08/2021,-0.525,-0.498,-0.373,-0.096,0.235,0.21
10/08/2021,-0.524,-0.495,-0.367,-0.089,0.238,0.211
09/08/2021,-0.523,-0.494,-0.367,-0.085,0.244,0.217
06/08/2021,-0.523,-0.496,-0.361,-0.073,0.26,0.234
05/08/2021,-0.526,-0.5,-0.385,-0.111,0.212,0.183
04/08/2021,-0.53,-0.504,-0.388,-0.111,0.219,0.195
03/08/2021,-0.526,-0.504,-0.384,-0.103,0.236,0.219
02/08/2021,-0.524,-0.503,-0.379,-0.096,0.246,0.231
30/07/2021,-0.521,-0.496,-0.363,-0.071,0.274,0.26
29/07/2021,-0.521,-0.492,-0.359,-0.06,0.289,0.276
28/07/2021,-0.519,-0.492,-0.356,-0.058,0.295,0.284
27/07/2021,-0.518,-0.49,-0.357,-0.059,0.289,0.276
26/07/2021,-0.515,-0.486,-0.347,-0.046,0.301,0.29
23/07/2021,-0.515,-0.486,-0.351,-0.053,0.295,0.284
22/07/2021,-0.51,-0.478,-0.349,-0.06,0.285,0.273
21/07/2021,-0.502,-0.465,-0.33,-0.028,0.324,0.312
20/07/2021,-0.505,-0.468,-0.345,-0.054,0.279,0.259
19/07/2021,-0.506,-0.468,-0.336,-0.045,0.296,0.281
16/07/2021,-0.504,-0.465,-0.317,-0.012,0.344,0.335
15/07/2021,-0.503,-0.463,-0.312,-0.003,0.354,0.345
14/07/2021,-0.504,-0.464,-0.306,0.017,0.383,0.376
13/07/2021,-0.505,-0.462,-0.296,0.036,0.404,0.397
12/07/2021,-0.505,-0.465,-0.301,0.029,0.392,0.384
09/07/2021,-0.506,-0.466,-0.303,0.029,0.395,0.39
08/07/2021,-0.508,-0.469,-0.312,0.009,0.368,0.362
07/07/2021,-0.505,-0.469,-0.308,0.019,0.385,0.383
06/07/2021,-0.506,-0.466,-0.292,0.047,0.419,0.42
05/07/2021,-0.505,-0.461,-0.259,0.101,0.48,0.484
02/07/2021,-0.506,-0.465,-0.278,0.073,0.451,0.454
01/07/2021,-0.505,-0.459,-0.257,0.106,0.484,0.486
30/06/2021,-0.505,-0.459,-0.255,0.102,0.476,0.477
29/06/2021,-0.501,-0.451,-0.235,0.13,0.504,0.506
28/06/2021,-0.501,-0.452,-0.246,0.109,0.481,0.481
25/06/2021,-0.5,-0.451,-0.234,0.134,0.503,0.502
24/06/2021,-0.497,-0.452,-0.249,0.104,0.47,0.467
23/06/2021,-0.499,-0.455,-0.251,0.108,0.473,0.471
22/06/2021,-0.498,-0.454,-0.244,0.112,0.472,0.465
21/06/2021,-0.501,-0.455,-0.239,0.11,0.466,0.458
18/06/2021,-0.505,-0.463,-0.259,0.084,0.429,0.416
17/06/2021,-0.509,-0.47,-0.269,0.086,0.454,0.451
16/06/2021,-0.514,-0.48,-0.287,0.091,0.477,0.485
15/06/2021,-0.515,-0.477,-0.279,0.107,0.49,0.496
14/06/2021,-0.515,-0.482,-0.286,0.089,0.472,0.48
11/06/2021,-0.517,-0.485,-0.306,0.058,0.438,0.447
10/06/2021,-0.514,-0.484,-0.296,0.071,0.456,0.468
09/06/2021,-0.51,-0.477,-0.288,0.079,0.457,0.467
08/06/2021,-0.508,-0.471,-0.275,0.102,0.484,0.495
07/06/2021,-0.506,-0.47,-0.265,0.123,0.508,0.521
04/06/2021,-0.508,-0.475,-0.274,0.107,0.492,0.506
03/06/2021,-0.51,-0.472,-0.264,0.131,0.516,0.531
02/06/2021,-0.511,-0.475,-0.273,0.11,0.495,0.51
01/06/2021,-0.51,-0.472,-0.263,0.118,0.502,0.515
31/05/2021,-0.507,-0.469,-0.26,0.121,0.499,0.509
28/05/2021,-0.506,-0.469,-0.256,0.124,0.506,0.519
27/05/2021,-0.502,-0.462,-0.248,0.136,0.519,0.53
26/05/2021,-0.503,-0.47,-0.274,0.099,0.478,0.489
25/05/2021,-0.502,-0.468,-0.254,0.135,0.516,0.527
24/05/2021,-0.503,-0.466,-0.238,0.154,0.53,0.54
21/05/2021,-0.506,-0.466,-0.233,0.163,0.538,0.546
20/05/2021,-0.506,-0.461,-0.209,0.186,0.559,0.567
19/05/2021,-0.507,-0.462,-0.212,0.185,0.562,0.573
18/05/2021,-0.509,-0.464,-0.214,0.189,0.575,0.588
17/05/2021,-0.508,-0.464,-0.226,0.168,0.549,0.56
14/05/2021,-0.508,-0.467,-0.229,0.159,0.534,0.547
13/05/2021,-0.508,-0.465,-0.228,0.167,0.54,0.548
12/05/2021,-0.506,-0.465,-0.221,0.183,0.568,0.583
11/05/2021,-0.506,-0.47,-0.243,0.157,0.549,0.564
10/05/2021,-0.509,-0.477,-0.269,0.125,0.518,0.534
07/05/2021,-0.509,-0.474,-0.267,0.115,0.503,0.517
06/05/2021,-0.512,-0.482,-0.282,0.107,0.502,0.519
05/05/2021,-0.512,-0.483,-0.284,0.108,0.501,0.517
04/05/2021,-0.514,-0.486,-0.29,0.099,0.49,0.505
03/05/2021,-0.513,-0.479,-0.261,0.142,0.538,0.554
30/04/2021,-0.514,-0.479,-0.263,0.137,0.534,0.55
29/04/2021,-0.509,-0.472,-0.249,0.149,0.543,0.557
28/04/2021,-0.511,-0.477,-0.275,0.108,0.492,0.504
